id,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
32230739.0,https://www.airbnb.com/rooms/32230739,01/04/2023,city scrape,Triple room with AC just 6 km from L'Estartit,"<b>The space</b><br />We are in the Costa Brava, in the historic center of Torroella de Montgri, in the heart of Emporda and within the Natural Park of MontgrÃ­, Medes Islands and Baix Ter.<br /><br />Private bathroom<br /><br />Room size 14 mÂ²<br /><br />This room includes a terrace, free Wi-Fi, flat-screen satellite TV and a private bathroom.<br /><br />Room facilities:<br /><br />    â¢ Balcony<br />    â¢ Satellite Channels<br />    â¢ Flat-screen TV<br />    â¢ Tile/Marble floor<br />    â¢ Bath<br />    â¢ Hairdryer<br />    â¢ Toilet<br />    â¢ Private bathroom<br />    â¢ Wake-up service<br /><br />Free WiFi!<br /><br /><b>Guest access</b><br />You will have access to:<br /><br />    Free private parking<br />    Outdoors swimming pool<br />    Kid's swimming pool <br />    Garden - terrace<br />    Elevator & acces for disabled persons<br />    WIFI<br /><br /><b>Other things to note</b><br />All rates are for only room stay. No breakfast included.Enjoy our hotel.<br />Not included on ","For who's looking for a nice environment inside the coastal strip and close to the beaches, with good communications and ideal environment for leisure, culture, gastronomy, nature and sport.",https://a0.muscache.com/pictures/6b83df7f-0e19-459f-87dd-85dd19201236.jpg,https://www.airbnb.com/users/show/235443547,Gr92,09/01/2019,"PalamÃ³s, Spain",--,within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/17f6cc7e-5358-4dee-a416-a3c282c0c493.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/17f6cc7e-5358-4dee-a416-a3c282c0c493.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,"Torroella de MontgrÃ­, Girona, Spain",Torroella de MontgrÃ­,Room in hotel,Private room,1 bath,"[""Hair dryer"", ""Pool"", ""Air conditioning"", ""Free parking on premises"", ""Essentials"", ""TV"", ""Wifi"", ""Elevator""]",t,01/04/2023,04/07/2019,02/01/2023,HG-001289,t,20230300000000.0,235443547,3.0,3.0,0.0,42.04316,3.12744,3.0,0.0,1.0,3.0,104.0,1.0,1125,1.0,3.0,1125.0,1125.0,1.2,1125.0,0.0,28,56,83,260,15.0,7.0,0.0,4.13,4.4,4.27,4.4,4.6,4.27,4.0,3.0,0.0,0.0,0.0,0.33
32656054.0,https://www.airbnb.com/rooms/32656054,31/03/2023,city scrape,ROYAL SEA VIEWS ROOM- HOTEL PORTOCRISTO,"Royal ocean view room with king size double bed, jacuzzi and sea view in Hotel Portocristo<br /><br /><b>The space</b><br />Quiet hotel  a 100 meters from the beach in Port de la Selva<br /><br /><b>Guest access</b><br />The hotel has a small spa that can be booked for sessions of one hour and is a private and exclusive space when hired, has a sauna and jacuzzi. There is also valet parking service for a supplement of 12 euros / day<br /><br /><b>License number</b><br />HG-000272","Interesting visits in the surroundings; Cadaques, Cap de Creus Natural Park and Sant Pere de Rodes",https://a0.muscache.com/pictures/91ef67d9-2e3c-47f8-b5c2-a2dd3609851f.jpg,https://www.airbnb.com/users/show/83863682,Invertur Sl,15/07/2016,--,--,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/8e73a436-b2fb-4332-9c0f-5cf119ca0ea8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8e73a436-b2fb-4332-9c0f-5cf119ca0ea8.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,"El Port de la Selva, Catalunya, Spain",El Port de la Selva,Room in hotel,Private room,1 private bath,"[""Crib""]",t,31/03/2023,24/08/2019,26/06/2022,HG-000272,t,20230300000000.0,83863682,13.0,14.0,0.0,42.33565,3.20375,2.0,0.0,1.0,1.0,195.0,1.0,109,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,30,60,90,227,4.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,0.0,0.0,0.09
32997174.0,https://www.airbnb.com/rooms/32997174,31/03/2023,city scrape,"VEN DE VACACIONES CON TU CABALLO, O SIN CABALLO",Habitacion con cama de matrimonio y colchon de latex. Muy limpia y ventilada. No muy grande pero suficiente.<br />Alojamiento para tu caballo en box de 3x3m. y paddock. <br />Posibilidad de pienso y forraje.<br />Pista redonda y salida al campo por los parajes de L'Alt EmpordÃ .<br />Hablamos un poco de francÃ©s y de inglÃ©s.<br />Ofrecemos informaciÃ³n de la zona y una visita a un centro de cria de burros y la posibilidad de hacer una excursion en compaÃ±ia de un burro catalÃ¡n. (Para la excursion precio a convenir).<br /><br /><b>Other things to note</b><br />IMPORTANTE: La habitaciÃ³n se encuentra en un piso de un edificio dentro del publecito de BÃ scara y el parque del burro catalÃ¡n estÃ¡ a 400m.<br /><br /><b>License number</b><br />Exempt,Buena comunicaciÃ³n cerca de la autopista AP-7 salida 5 y parada de autobÃºs a la puerta.,https://a0.muscache.com/pictures/c851d6c6-3dc3-4fa3-ae9f-263779007b7e.jpg,https://www.airbnb.com/users/show/248354355,Antoni,12/03/2019,"BÃ scara, Spain",Somos pareja amable culta y muy abierta ,within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/f31d5ee1-b1c3-48da-9611-6a6f01e5dee5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f31d5ee1-b1c3-48da-9611-6a6f01e5dee5.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,"BÃ¡scara, Catalonia, Spain",BÃ scara,Private room,Private room,1 bath,"[""Sanex body soap"", ""Microwave"", ""First aid kit"", ""Coffee maker: espresso machine"", ""Elevator"", ""Mountain view"", ""Free street parking"", ""Luggage dropoff allowed"", ""Hangers"", ""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Heating"", ""Shower gel"", ""Portable fans"", ""Coffee"", ""Pocket wifi"", ""Books and reading material"", ""Hot water"", ""Hair dryer"", ""Dedicated workspace"", ""Iron"", ""Extra pillows and blankets"", ""Single level home"", ""Security cameras on property"", ""Clothing storage: closet"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",t,31/03/2023,16/08/2020,22/08/2022,Exempt,f,20230300000000.0,248354355,1.0,3.0,0.0,42.15973,2.91132,2.0,0.0,1.0,1.0,40.0,2.0,10,2.0,2.0,10.0,10.0,2.0,10.0,0.0,27,57,87,362,18.0,12.0,0.0,4.78,4.61,5.0,4.83,4.83,4.5,4.61,1.0,0.0,0.0,0.0,0.56
34880404.0,https://www.airbnb.com/rooms/34880404,01/04/2023,city scrape,"Hotel Gran Ultonia, double or twin room",<b>License number</b><br />HG-002402,--,https://a0.muscache.com/pictures/prohost-api/Hosting-34880404/original/8a71e98c-ad25-4e9d-a62e-81cf1496903f.jpeg,https://www.airbnb.com/users/show/262941082,Hotels Ultonia,20/05/2019,--,--,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/56e81a59-5bda-40e6-abf5-933b02341bb9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56e81a59-5bda-40e6-abf5-933b02341bb9.jpg?aki_policy=profile_x_medium,--,['phone'],t,t,--,Girona,Room in hotel,Hotel room,1 private bath,"[""Dedicated workspace"", ""Resort access"", ""Pets allowed"", ""Hangers"", ""Shared backyard – Fully fenced"", ""Coffee maker"", ""Dishes and silverware"", ""Security cameras on property"", ""Refrigerator"", ""Outdoor furniture"", ""Essentials"", ""EV charger"", ""Breakfast"", ""Fire extinguisher"", ""Elevator""]",t,01/04/2023,16/04/2022,26/01/2023,HG-002402,t,20230300000000.0,262941082,4.0,4.0,0.0,41.98458,2.82004,2.0,0.0,1.0,2.0,153.0,1.0,1125,1.0,3.0,1125.0,1125.0,1.2,1125.0,0.0,17,36,66,253,6.0,6.0,0.0,5.0,4.83,5.0,5.0,5.0,5.0,4.67,4.0,0.0,0.0,0.0,0.51
35217301.0,https://www.airbnb.com/rooms/35217301,01/04/2023,city scrape,Double Comfort,"This type of rooms have beds of 1'80 or single beds and have all the comforts for a good rest, warm and decorated with colours reminiscent of the sand of the beach and the flowers of the Mediterranean.<br /><br /><b>The space</b><br />Exclusive adults-only hotel with a young spirit in the heart of the Catalan Costa Brava. Chic Mediterranean design with a careful and attentive service. Within the slow philosophy, spa&wellness and yoga sessions. Relaxed atmosphere.<br /><br /><b>Guest access</b><br />The hotel has a spa and massage service (for a fee), two swimming pools, one  is for adults only, Slow Travel programme of yoga and tai-chi activities, gym, buffet restaurant with vegetarian options and 24-hour reception service.<br /><br /><b>Other things to note</b><br />Only Adults +16<br /><br /><b>License number</b><br />HG-002187",--,https://a0.muscache.com/pictures/191e062a-fc4f-412a-ad1c-a17d625c6aa4.jpg,https://www.airbnb.com/users/show/265169185,Augusta Club Hotel & Spa,30/05/2019,"Lloret de Mar, Spain","Exclusivo hotel solo para adultos con espÃ­ritu joven en el corazÃ³n de la Costa Brava catalana. DiseÃ±o chic mediterrÃ¡neo con un servicio cuidado y esmerado. Dentro de la filosofÃ­a slow, spa&wellness y sesiones de yoga. Ambiente relajado.",within a day,100%,46%,f,https://a0.muscache.com/im/pictures/user/689cc323-4698-410b-b603-d7da8b188e6c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/689cc323-4698-410b-b603-d7da8b188e6c.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,--,Lloret de Mar,Room in hotel,Private room,1 private bath,"[""Air conditioning"", ""Carbon monoxide alarm"", ""Shared pool"", ""Shared gym in building"", ""Long term stays allowed"", ""Shampoo"", ""Elevator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Resort view"", ""Hangers"", ""Room-darkening shades"", ""Heating"", ""Smoke alarm"", ""TV"", ""Private patio or balcony"", ""Pool view"", ""Hot water"", ""Breakfast"", ""City skyline view"", ""Hair dryer"", ""Paid parking garage on premises"", ""Security cameras on property"", ""Essentials"", ""Wifi""]",t,01/04/2023,08/06/2019,26/08/2022,HG-002187,f,20230300000000.0,265169185,4.0,4.0,0.0,41.703556,2.843186,2.0,0.0,1.0,0.0,133.0,1.0,1125,1.0,3.0,1125.0,1125.0,1.3,1125.0,0.0,30,60,90,206,4.0,1.0,0.0,4.0,4.0,5.0,4.25,4.25,4.5,4.0,4.0,0.0,0.0,0.0,0.09
36564539.0,https://www.airbnb.com/rooms/36564539,31/03/2023,city scrape,"Salles Aeroport Girona, Double Room",Your room charge will be paid prior to your arrival. The remaining balance of taxes (City tax: 0.99 pax/ night) will be charged upon arrival.<br /><br /><b>License number</b><br />HG-001231,--,https://a0.muscache.com/pictures/prohost-api/Hosting-36564539/original/21ff4214-1df5-4202-a190-42be6f4f1665.jpeg,https://www.airbnb.com/users/show/274449333,Salles Aeroport Girona,08/07/2019,--,"Bienvenidos a SallÃ©s Hotel Aeroport de Girona ****, soy Enric. Nuestro Hotel, ubicado a escasos 500 metros del Aeropuerto de Girona, dispone de transfer gratuito al aeropuerto. La parada de bus que hay enfrente del hotel, te dejarÃ¡ en 15 minutos en el centro de Girona.
Disponemos de una amplia piscina exterior y zona de spa con piscina climatizada Ãºnica en la zona.  Ideal Parejas, ofrecemos experiencias romÃ¡nticas, gastronÃ³micas y de relax.  No olvides visitar nuestro restaurante y su carta internacional si te alojas en nuestro hotel.
Estoy seguro que tu estancia en nuestro hotel, ya sea por placer o negocios, serÃ¡ inigualable. """,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/5a9db675-29e7-4306-8cc7-2e6263bb356c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a9db675-29e7-4306-8cc7-2e6263bb356c.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,--,Riudellots de la Selva,Room in hotel,Hotel room,1 private bath,"[""Hair dryer"", ""Free street parking"", ""Air conditioning"", ""Pool"", ""Carbon monoxide alarm"", ""Hangers"", ""Paid parking on premises"", ""Hot water"", ""Gym"", ""Essentials"", ""Crib"", ""Fire extinguisher"", ""First aid kit""]",t,31/03/2023,16/10/2019,03/03/2023,HG-001231,t,20230300000000.0,274449333,3.0,3.0,0.0,41.89431,2.77436,2.0,0.0,1.0,1.0,82.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,0.0,30,60,90,276,6.4,2.3,0.0,4.69,4.64,4.69,4.79,4.28,4.49,4.54,3.0,0.0,0.0,0.0,0.93
36564985.0,https://www.airbnb.com/rooms/36564985,31/03/2023,city scrape,"Salles Aeroport Girona, Triple Room",Your room charge will be paid prior to your arrival. The remaining balance of taxes (City tax: 0.99 pax/ night) will be charged upon arrival.<br /><br /><b>License number</b><br />HG-001231,--,https://a0.muscache.com/pictures/prohost-api/Hosting-36564985/original/0ec7d749-9e24-4857-a9ad-b77652106900.jpeg,https://www.airbnb.com/users/show/274449333,Salles Aeroport Girona,08/07/2019,--,"Bienvenidos a SallÃ©s Hotel Aeroport de Girona ****, soy Enric. Nuestro Hotel, ubicado a escasos 500 metros del Aeropuerto de Girona, dispone de transfer gratuito al aeropuerto. La parada de bus que hay enfrente del hotel, te dejarÃ¡ en 15 minutos en el centro de Girona.
Disponemos de una amplia piscina exterior y zona de spa con piscina climatizada Ãºnica en la zona.  Ideal Parejas, ofrecemos experiencias romÃ¡nticas, gastronÃ³micas y de relax.  No olvides visitar nuestro restaurante y su carta internacional si te alojas en nuestro hotel.
Estoy seguro que tu estancia en nuestro hotel, ya sea por placer o negocios, serÃ¡ inigualable. """,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/5a9db675-29e7-4306-8cc7-2e6263bb356c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a9db675-29e7-4306-8cc7-2e6263bb356c.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,--,Riudellots de la Selva,Room in hotel,Hotel room,1 shared bath,"[""Hair dryer"", ""Free street parking"", ""Air conditioning"", ""Pool"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Hangers"", ""Paid parking on premises"", ""Gym"", ""Essentials"", ""Shampoo"", ""Crib"", ""Fire extinguisher"", ""First aid kit"", ""Elevator""]",t,31/03/2023,09/05/2022,05/03/2023,HG-001231,t,20230300000000.0,274449333,3.0,3.0,0.0,41.89473,2.7751,3.0,0.0,1.0,2.0,128.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,0.0,29,59,89,275,15.0,2.3,0.0,4.53,4.47,4.8,4.33,4.53,4.33,4.47,3.0,0.0,0.0,0.0,0.2
39211827.0,https://www.airbnb.com/rooms/39211827,31/03/2023,city scrape,"Les Agudes, ArbÃºcies 4","HABITACIÃN RECIÃN REFORMADA EN AGOSTO 2020. En un entorno natural, en la localidad de ArbÃºcies, en Gerona y muy cerca del famoso Castell de Montsoriu y a 10 minutos del Parc Natural del Montseny, estÃ¡ el hotel Les Agudes. Ofrece un punto de partida ideal para disfrutar de la naturaleza y visitar los principales atractivos turÃ­sticos de la localidad. Equipado con aparcamiento gratuito y un mostrador de informaciÃ³n turÃ­stica.<br /><br /><b>The space</b><br />Consiste en un complejo formado por Hotel, Restaurante, Gasolinera y Supermercado.  <br />El establecimiento se caracteriza por ofrecer a sus huÃ©spedes dos modalidades de alojamiento, apartamentos de tipo estudio y habitaciones, que a su vez pueden ser dobles, triples o cuÃ¡druples. Las habitaciones cuentan con un cuarto de baÃ±o privado, asÃ­ como climatizaciÃ³n individual. Destacan las vistas que se ofrecen desde algunas de ellas del Castillo de Montsoriu y el Montseny. En el establecimiento hay un bar restaurante  con acceso a una ter",--,https://a0.muscache.com/pictures/miso/Hosting-39211827/original/2b300db5-fb5f-48aa-916c-e55f8f78c6d6.jpeg,https://www.airbnb.com/users/show/300886847,Hotel,08/10/2019,--,--,--,--,--,f,https://a0.muscache.com/im/pictures/user/f6755015-a795-4bf5-a279-23483c541eef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f6755015-a795-4bf5-a279-23483c541eef.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,--,ArbÃºcies,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Iron"", ""Air conditioning"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Pets allowed"", ""Hangers"", ""Patio or balcony"", ""Bed linens"", ""Heating"", ""Shower gel"", ""Hot water"", ""Smoking allowed"", ""Essentials"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Private entrance""]",t,31/03/2023,--,--,HUTG-002229,f,20230300000000.0,300886847,1.0,1.0,0.0,41.81779,2.51974,4.0,0.0,1.0,4.0,60.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,0,0,0,86,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,1.0,0.0,0.0,0.0,0.0
39960806.0,https://www.airbnb.com/rooms/39960806,01/04/2023,city scrape,HabitaciÃ³n doble en Solesperit con balcon,"Una habitaciÃ³n doble en hostal Solesperit. Situado en centro de la ciudad en el Casco Antiguo. Cerca de todos  los restaurantes , bares, supermercados ets. Playa a 200 metros.<br /><br /><b>The space</b><br />El establecimiento se encuentra a 2,2 km del parque acuÃ¡tico Water World, a 200 metros de la playa de Lloret y a 3,6 km de los jardines de Santa Clotilde.<br /><br /><b>Guest access</b><br />Las habitaciones disponen de baÃ±o privado y conexiÃ³n WiFi gratuita.<br /><br /><b>License number</b><br />HG-004843",--,https://a0.muscache.com/pictures/097ce584-6726-4f10-a371-3549daa682f9.jpg,https://www.airbnb.com/users/show/228025785,Solesperit,28/11/2018,--,--,within a few hours,100%,85%,f,https://a0.muscache.com/im/pictures/user/32e19c42-5ef6-487d-9d78-86a77a8d004e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/32e19c42-5ef6-487d-9d78-86a77a8d004e.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,--,Lloret de Mar,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Security cameras on property"", ""Heating"", ""Essentials"", ""Shampoo"", ""TV"", ""Smoke alarm"", ""Wifi"", ""Elevator""]",t,01/04/2023,01/01/2020,10/07/2022,HG-004843,f,20230300000000.0,228025785,3.0,4.0,0.0,41.69921,2.84858,2.0,0.0,0.0,1.0,54.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,0.0,30,60,89,239,25.0,5.0,0.0,4.36,4.48,4.6,4.48,4.28,4.44,4.48,3.0,0.0,0.0,0.0,0.63
40496619.0,https://www.airbnb.com/rooms/40496619,01/04/2023,city scrape,HabitaciÃ³n Doble EconÃ³mica,"El Solesperit goza de una buena ubicaciÃ³n en el distrito centro de Lloret de Mar, a 200 metros de la playa de Lloret, a 1,2 km de la playa de Fenals y a 2,7 km de la playa de Santa Cristina.<br /><br /><b>The space</b><br />El establecimiento se encuentra a 2,2 km del parque acuÃ¡tico Water World, a 200 metros de la playa de Lloret y a 3,6 km de los jardines de Santa Clotilde.Las habitaciones disponen de baÃ±o privado y conexiÃ³n WiFi gratuita.<br /><br /><b>License number</b><br />HG-004843",--,https://a0.muscache.com/pictures/3c5f9e2b-8344-40f2-a9fc-4403cc20c58f.jpg,https://www.airbnb.com/users/show/228025785,Solesperit,28/11/2018,--,--,within a few hours,100%,85%,f,https://a0.muscache.com/im/pictures/user/32e19c42-5ef6-487d-9d78-86a77a8d004e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/32e19c42-5ef6-487d-9d78-86a77a8d004e.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,--,Lloret de Mar,Room in hotel,Private room,1 bath,"[""Hair dryer"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Shampoo"", ""TV"", ""Smoke alarm"", ""Wifi"", ""Elevator""]",t,01/04/2023,14/01/2020,13/03/2023,HG-004843,f,20230300000000.0,228025785,3.0,4.0,0.0,41.70068,2.84839,2.0,0.0,0.0,1.0,41.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,0.0,26,55,79,142,34.0,2.3,0.0,4.79,4.79,4.94,4.56,4.65,4.56,4.85,3.0,0.0,0.0,0.0,0.87
41810941.0,https://www.airbnb.com/rooms/41810941,31/03/2023,city scrape,Double Room - Mountain View,"<b>The space</b><br />Our basic room, with all the comforts of a suite, in a space of 15 square meters.<br /><br /><b>License number</b><br />HG-002425",--,https://a0.muscache.com/pictures/de699cbe-d14f-47d8-8d88-deba60efc4f1.jpg,https://www.airbnb.com/users/show/329927190,Hotel Mas 1670,22/01/2020,--,--,--,--,--,f,https://a0.muscache.com/im/pictures/user/2da568b9-426f-4f78-bfd3-d31649207eb4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2da568b9-426f-4f78-bfd3-d31649207eb4.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,--,Calonge,Room in hotel,Private room,1 private bath,"[""Dedicated workspace"", ""Mountain view"", ""Air conditioning"", ""Wifi"", ""Luggage dropoff allowed"", ""Paid parking garage on premises"", ""Pets allowed"", ""Hangers"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Patio or balcony"", ""Bed linens"", ""Heating"", ""Indoor pool - heated"", ""Smoking allowed"", ""Backyard"", ""Essentials"", ""Breakfast"", ""Safe"", ""EV charger""]",t,31/03/2023,29/08/2020,17/10/2021,HG-002425,t,20230300000000.0,329927190,4.0,4.0,0.0,41.86575,3.0765,2.0,0.0,1.0,2.0,116.0,1.0,1125,1.0,3.0,365.0,365.0,1.4,365.0,0.0,29,57,87,360,2.0,0.0,0.0,4.5,4.5,5.0,4.5,4.5,3.5,3.5,4.0,0.0,0.0,0.0,0.06
41810942.0,https://www.airbnb.com/rooms/41810942,31/03/2023,city scrape,Junior Suite - Pool View,"<b>The space</b><br />40 m2 suite, located on the ground floor of the hotel, with French bathroom and privileged views of the pool.<br /><br /><b>License number</b><br />HG-002425",--,https://a0.muscache.com/pictures/prohost-api/Hosting-41810942/original/5f6c8eff-cda8-434d-a838-2d0ebc54cc3b.jpeg,https://www.airbnb.com/users/show/329927190,Hotel Mas 1670,22/01/2020,--,--,--,--,--,f,https://a0.muscache.com/im/pictures/user/2da568b9-426f-4f78-bfd3-d31649207eb4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2da568b9-426f-4f78-bfd3-d31649207eb4.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,f,--,Calonge,Room in hotel,Private room,1 private bath,"[""Dedicated workspace"", ""Air conditioning"", ""Wifi"", ""Luggage dropoff allowed"", ""Paid parking garage on premises"", ""Pets allowed"", ""Hangers"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Patio or balcony"", ""Bed linens"", ""Heating"", ""Pool view"", ""Indoor pool - heated"", ""Backyard"", ""Essentials"", ""Smoking allowed"", ""Breakfast"", ""Safe"", ""EV charger""]",t,31/03/2023,--,--,HG-002425,t,20230300000000.0,329927190,4.0,4.0,0.0,41.86608,3.07661,2.0,0.0,1.0,1.0,133.0,1.0,1125,1.0,3.0,365.0,365.0,1.4,365.0,0.0,24,44,74,343,0.0,0.0,0.0,4.6,4.6,4.5,0.0,0.0,4.7,4.4,4.0,0.0,0.0,0.0,0.0
42108889.0,https://www.airbnb.com/rooms/42108889,01/04/2023,previous scrape,Salles Aeroport Girona Double Single Use,"<b>The space</b><br />The minimalist design hotel has 88 rooms all of which are fully equipped. Is also has a restaurant, bar, two lounges, cyber corner, parking, outdoor swimming pool, gym and a magnificent Spa area with more than 400m2 and access free of charge for hotel guests.<br />This hotel is ideal for combining business and leisure thanks to its location, high-quality facilities and levels of comfort.<br />A transfer service is offered free of charge from the Airport to the hotel and back. Group reservations have not included the shuttle.<br /><br /><b>Guest access</b><br />A newly constructed four-star hotel in Riudellots de la Selva, just 800 metres from Girona Airport, 12 km from Girona town, 100 km from Barcelona Airport and 5 km from the nearest golf course.<br />A transfer service is offered free of charge from the Airport to the hotel and back.<br /><br /><b>License number</b><br />HG-001231",--,https://a0.muscache.com/pictures/prohost-api/Hosting-42108889/original/2f96bf3f-4d3c-4ac5-850b-121d7f2f72de.jpeg,https://www.airbnb.com/users/show/274449333,Salles Aeroport Girona,08/07/2019,--,"Bienvenidos a SallÃ©s Hotel Aeroport de Girona ****, soy Enric. Nuestro Hotel, ubicado a escasos 500 metros del Aeropuerto de Girona, dispone de transfer gratuito al aeropuerto. La parada de bus que hay enfrente del hotel, te dejarÃ¡ en 15 minutos en el centro de Girona.
Disponemos de una amplia piscina exterior y zona de spa con piscina climatizada Ãºnica en la zona.  Ideal Parejas, ofrecemos experiencias romÃ¡nticas, gastronÃ³micas y de relax.  No olvides visitar nuestro restaurante y su carta internacional si te alojas en nuestro hotel.
Estoy seguro que tu estancia en nuestro hotel, ya sea por placer o negocios, serÃ¡ inigualable. """,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/5a9db675-29e7-4306-8cc7-2e6263bb356c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a9db675-29e7-4306-8cc7-2e6263bb356c.jpg?aki_policy=profile_x_medium,--,"['email', 'phone']",t,t,--,Riudellots de la Selva,Room in hotel,Private room,1 private bath,"[""Hair dryer"", ""Pool"", ""Air conditioning"", ""Extra pillows and blankets"", ""Hangers"", ""Shower gel"", ""Hot water"", ""Gym"", ""Essentials"", ""Shampoo"", ""Fire extinguisher"", ""Elevator""]",t,01/04/2023,01/11/2021,18/09/2022,HG-001231,t,20230300000000.0,274449333,3.0,3.0,0.0,41.90014,2.80171,1.0,0.0,1.0,2.0,82.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,0.0,0,0,0,0,2.0,1.0,0.0,3.0,2.5,4.5,2.5,1.5,4.7,2.0,3.0,0.0,0.0,0.0,0.12
